#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
-26.8       0.00355879      0.00244157      0.00439568      0.00355879      0.00244157      0.00439568      
-26.79       0.00356179      0.00244328      0.00439979      0.00356179      0.00244328      0.00439979      
-26.78       0.0035648      0.00244499      0.00440391      0.0035648      0.00244499      0.00440391      
-26.77       0.00356781      0.00244671      0.00440803      0.00356781      0.00244671      0.00440803      
-26.76       0.00357083      0.00244842      0.00441216      0.00357083      0.00244842      0.00441216      
-26.75       0.00357384      0.00245014      0.00441629      0.00357384      0.00245014      0.00441629      
-26.74       0.00357687      0.00245186      0.00442043      0.00357687      0.00245186      0.00442043      
-26.73       0.00357989      0.00245358      0.00442457      0.00357989      0.00245358      0.00442457      
-26.72       0.00358292      0.00245531      0.00442872      0.00358292      0.00245531      0.00442872      
-26.71       0.00358596      0.00245703      0.00443288      0.00358596      0.00245703      0.00443288      
-26.7       0.003589      0.00245876      0.00443704      0.003589      0.00245876      0.00443704      
-26.69       0.00359204      0.00246049      0.00444121      0.00359204      0.00246049      0.00444121      
-26.68       0.00359508      0.00246222      0.00444538      0.00359508      0.00246222      0.00444538      
-26.67       0.00359813      0.00246396      0.00444956      0.00359813      0.00246396      0.00444956      
-26.66       0.00360119      0.00246569      0.00445375      0.00360119      0.00246569      0.00445375      
-26.65       0.00360424      0.00246743      0.00445794      0.00360424      0.00246743      0.00445794      
-26.64       0.0036073      0.00246917      0.00446213      0.0036073      0.00246917      0.00446213      
-26.63       0.00361037      0.00247091      0.00446634      0.00361037      0.00247091      0.00446634      
-26.62       0.00361344      0.00247265      0.00447055      0.00361344      0.00247265      0.00447055      
-26.61       0.00361651      0.0024744      0.00447476      0.00361651      0.0024744      0.00447476      
-26.6       0.00361959      0.00247614      0.00447898      0.00361959      0.00247614      0.00447898      
-26.59       0.00362267      0.00247789      0.00448321      0.00362267      0.00247789      0.00448321      
-26.58       0.00362575      0.00247964      0.00448744      0.00362575      0.00247964      0.00448744      
-26.57       0.00362884      0.00248139      0.00449168      0.00362884      0.00248139      0.00449168      
-26.56       0.00363194      0.00248315      0.00449593      0.00363194      0.00248315      0.00449593      
-26.55       0.00363503      0.0024849      0.00450018      0.00363503      0.0024849      0.00450018      
-26.54       0.00363813      0.00248666      0.00450444      0.00363813      0.00248666      0.00450444      
-26.53       0.00364124      0.00248842      0.0045087      0.00364124      0.00248842      0.0045087      
-26.52       0.00364435      0.00249018      0.00451297      0.00364435      0.00249018      0.00451297      
-26.51       0.00364746      0.00249195      0.00451724      0.00364746      0.00249195      0.00451724      
-26.5       0.00365058      0.00249371      0.00452153      0.00365058      0.00249371      0.00452153      
-26.49       0.0036537      0.00249548      0.00452581      0.0036537      0.00249548      0.00452581      
-26.48       0.00365682      0.00249725      0.00453011      0.00365682      0.00249725      0.00453011      
-26.47       0.00365995      0.00249902      0.00453441      0.00365995      0.00249902      0.00453441      
-26.46       0.00366308      0.00250079      0.00453871      0.00366308      0.00250079      0.00453871      
-26.45       0.00366622      0.00250257      0.00454303      0.00366622      0.00250257      0.00454303      
-26.44       0.00366936      0.00250434      0.00454734      0.00366936      0.00250434      0.00454734      
-26.43       0.00367251      0.00250612      0.00455167      0.00367251      0.00250612      0.00455167      
-26.42       0.00367566      0.0025079      0.004556      0.00367566      0.0025079      0.004556      
-26.41       0.00367881      0.00250969      0.00456034      0.00367881      0.00250969      0.00456034      
-26.4       0.00368197      0.00251147      0.00456468      0.00368197      0.00251147      0.00456468      
-26.39       0.00368513      0.00251326      0.00456903      0.00368513      0.00251326      0.00456903      
-26.38       0.00368829      0.00251504      0.00457339      0.00368829      0.00251504      0.00457339      
-26.37       0.00369146      0.00251683      0.00457775      0.00369146      0.00251683      0.00457775      
-26.36       0.00369464      0.00251863      0.00458212      0.00369464      0.00251863      0.00458212      
-26.35       0.00369781      0.00252042      0.00458649      0.00369781      0.00252042      0.00458649      
-26.34       0.003701      0.00252222      0.00459087      0.003701      0.00252222      0.00459087      
-26.33       0.00370418      0.00252401      0.00459526      0.00370418      0.00252401      0.00459526      
-26.32       0.00370737      0.00252581      0.00459965      0.00370737      0.00252581      0.00459965      
-26.31       0.00371057      0.00252762      0.00460405      0.00371057      0.00252762      0.00460405      
-26.3       0.00371377      0.00252942      0.00460846      0.00371377      0.00252942      0.00460846      
-26.29       0.00371697      0.00253123      0.00461287      0.00371697      0.00253123      0.00461287      
-26.28       0.00372018      0.00253303      0.00461729      0.00372018      0.00253303      0.00461729      
-26.27       0.00372339      0.00253484      0.00462171      0.00372339      0.00253484      0.00462171      
-26.26       0.0037266      0.00253665      0.00462615      0.0037266      0.00253665      0.00462615      
-26.25       0.00372982      0.00253847      0.00463058      0.00372982      0.00253847      0.00463058      
-26.24       0.00373304      0.00254028      0.00463503      0.00373304      0.00254028      0.00463503      
-26.23       0.00373627      0.0025421      0.00463948      0.00373627      0.0025421      0.00463948      
-26.22       0.0037395      0.00254392      0.00464394      0.0037395      0.00254392      0.00464394      
-26.21       0.00374274      0.00254574      0.0046484      0.00374274      0.00254574      0.0046484      
-26.2       0.00374598      0.00254756      0.00465287      0.00374598      0.00254756      0.00465287      
-26.19       0.00374923      0.00254939      0.00465735      0.00374923      0.00254939      0.00465735      
-26.18       0.00375247      0.00255122      0.00466183      0.00375247      0.00255122      0.00466183      
-26.17       0.00375573      0.00255305      0.00466632      0.00375573      0.00255305      0.00466632      
-26.16       0.00375898      0.00255488      0.00467081      0.00375898      0.00255488      0.00467081      
-26.15       0.00376225      0.00255671      0.00467532      0.00376225      0.00255671      0.00467532      
-26.14       0.00376551      0.00255855      0.00467983      0.00376551      0.00255855      0.00467983      
-26.13       0.00376878      0.00256038      0.00468434      0.00376878      0.00256038      0.00468434      
-26.12       0.00377206      0.00256222      0.00468886      0.00377206      0.00256222      0.00468886      
-26.11       0.00377534      0.00256406      0.00469339      0.00377534      0.00256406      0.00469339      
-26.1       0.00377862      0.00256591      0.00469793      0.00377862      0.00256591      0.00469793      
-26.09       0.00378191      0.00256775      0.00470247      0.00378191      0.00256775      0.00470247      
-26.08       0.0037852      0.0025696      0.00470702      0.0037852      0.0025696      0.00470702      
-26.07       0.00378849      0.00257145      0.00471157      0.00378849      0.00257145      0.00471157      
-26.06       0.00379179      0.0025733      0.00471614      0.00379179      0.0025733      0.00471614      
-26.05       0.0037951      0.00257515      0.0047207      0.0037951      0.00257515      0.0047207      
-26.04       0.00379841      0.00257701      0.00472528      0.00379841      0.00257701      0.00472528      
-26.03       0.00380172      0.00257887      0.00472986      0.00380172      0.00257887      0.00472986      
-26.02       0.00380504      0.00258073      0.00473445      0.00380504      0.00258073      0.00473445      
-26.01       0.00380836      0.00258259      0.00473905      0.00380836      0.00258259      0.00473905      
-26       0.00381169      0.00258445      0.00474365      0.00381169      0.00258445      0.00474365      
-25.99       0.00381502      0.00258632      0.00474826      0.00381502      0.00258632      0.00474826      
-25.98       0.00381835      0.00258818      0.00475287      0.00381835      0.00258818      0.00475287      
-25.97       0.00382169      0.00259005      0.00475749      0.00382169      0.00259005      0.00475749      
-25.96       0.00382504      0.00259193      0.00476212      0.00382504      0.00259193      0.00476212      
-25.95       0.00382839      0.0025938      0.00476676      0.00382839      0.0025938      0.00476676      
-25.94       0.00383174      0.00259567      0.0047714      0.00383174      0.00259567      0.0047714      
-25.93       0.0038351      0.00259755      0.00477605      0.0038351      0.00259755      0.00477605      
-25.92       0.00383846      0.00259943      0.00478071      0.00383846      0.00259943      0.00478071      
-25.91       0.00384182      0.00260131      0.00478537      0.00384182      0.00260131      0.00478537      
-25.9       0.0038452      0.0026032      0.00479004      0.0038452      0.0026032      0.00479004      
-25.89       0.00384857      0.00260508      0.00479472      0.00384857      0.00260508      0.00479472      
