#(w-mu)    jm_3by2_m3by2     jm_3by2_3by2     jm_3by2_m1by2       jm_3by2_1by2     jm_1by2_m1by2   jm_1by2_1by2
-16.18       0.00109898      0.00457115      0.00793668      0.00160403      0.00528422      0.000949803      
-16.175       0.00109318      0.00453465      0.00805946      0.00161232      0.00536666      0.000955778      
-16.17       0.00108743      0.00449862      0.00818543      0.00162073      0.00545124      0.00096183      
-16.165       0.00108172      0.00446305      0.00831471      0.00162926      0.00553804      0.000967958      
-16.16       0.00107607      0.00442793      0.00844741      0.0016379      0.00562714      0.000974166      
-16.155       0.00107046      0.00439326      0.00858367      0.00164666      0.00571861      0.000980453      
-16.15       0.0010649      0.00435902      0.00872361      0.00165555      0.00581256      0.000986822      
-16.145       0.00105939      0.00432521      0.00886737      0.00166456      0.00590907      0.000993273      
-16.14       0.00105392      0.00429182      0.0090151      0.0016737      0.00600824      0.000999808      
-16.135       0.0010485      0.00425884      0.00916695      0.00168296      0.00611018      0.00100643      
-16.13       0.00104313      0.00422628      0.00932308      0.00169236      0.00621499      0.00101314      
-16.125       0.0010378      0.00419411      0.00948365      0.00170188      0.00632277      0.00101993      
-16.12       0.00103251      0.00416233      0.00964885      0.00171154      0.00643366      0.00102681      
-16.115       0.00102727      0.00413095      0.00981886      0.00172134      0.00654777      0.00103379      
-16.11       0.00102207      0.00409994      0.00999386      0.00173128      0.00666524      0.00104086      
-16.105       0.00101692      0.00406931      0.0101741      0.00174136      0.0067862      0.00104802      
-16.1       0.00101181      0.00403904      0.0103597      0.00175158      0.00691079      0.00105527      
-16.095       0.00100674      0.00400913      0.010551      0.00176194      0.00703917      0.00106263      
-16.09       0.00100171      0.00397958      0.0107481      0.00177246      0.00717149      0.00107008      
-16.085       0.000996724      0.00395038      0.0109514      0.00178312      0.00730793      0.00107763      
-16.08       0.000991778      0.00392153      0.0111611      0.00179394      0.00744866      0.00108529      
-16.075       0.000986872      0.00389301      0.0113775      0.00180491      0.00759388      0.00109305      
-16.07       0.000982007      0.00386482      0.0116009      0.00181604      0.00774377      0.00110091      
-16.065       0.00097718      0.00383696      0.0118315      0.00182733      0.00789854      0.00110888      
-16.06       0.000972393      0.00380943      0.0120697      0.00183879      0.00805842      0.00111696      
-16.055       0.000967645      0.00378221      0.0123159      0.00185041      0.00822364      0.00112515      
-16.05       0.000962934      0.0037553      0.0125705      0.0018622      0.00839445      0.00113346      
-16.045       0.000958262      0.0037287      0.0128337      0.00187416      0.00857111      0.00114188      
-16.04       0.000953627      0.0037024      0.0131061      0.0018863      0.0087539      0.00115041      
-16.035       0.000949029      0.0036764      0.0133881      0.00189861      0.00894311      0.00115907      
-16.03       0.000944468      0.00365069      0.0136801      0.00191111      0.00913905      0.00116784      
-16.025       0.000939943      0.00362527      0.0139826      0.00192379      0.00934205      0.00117674      
-16.02       0.000935454      0.00360013      0.0142962      0.00193665      0.00955248      0.00118577      
-16.015       0.000931      0.00357527      0.0146214      0.00194971      0.00977069      0.00119492      
-16.01       0.000926582      0.00355069      0.0149588      0.00196297      0.0099971      0.0012042      
-16.005       0.000922199      0.00352638      0.0153091      0.00197642      0.0102321      0.00121362      
-16       0.000917849      0.00350233      0.0156729      0.00199007      0.0104762      0.00122317      
-15.995       0.000913534      0.00347855      0.0160509      0.00200392      0.0107299      0.00123285      
-15.99       0.000909253      0.00345502      0.0164439      0.00201799      0.0109936      0.00124268      
-15.985       0.000905005      0.00343175      0.0168528      0.00203226      0.0112679      0.00125265      
-15.98       0.000900791      0.00340874      0.0172784      0.00204676      0.0115535      0.00126276      
-15.975       0.000896609      0.00338596      0.0177217      0.00206147      0.0118509      0.00127302      
-15.97       0.000892459      0.00336344      0.0181836      0.00207641      0.0121608      0.00128343      
-15.965       0.000888341      0.00334115      0.0186653      0.00209158      0.012484      0.001294      
-15.96       0.000884255      0.0033191      0.0191679      0.00210698      0.0128212      0.00130472      
-15.955       0.000880201      0.00329728      0.0196927      0.00212261      0.0131734      0.0013156      
-15.95       0.000876178      0.00327569      0.0202411      0.00213849      0.0135413      0.00132664      
-15.945       0.000872185      0.00325432      0.0208144      0.00215462      0.0139259      0.00133785      
-15.94       0.000868223      0.00323318      0.0214143      0.00217099      0.0143284      0.00134923      
-15.935       0.000864291      0.00321226      0.0220424      0.00218762      0.0147498      0.00136077      
-15.93       0.000860389      0.00319156      0.0227006      0.00220452      0.0151914      0.0013725      
-15.925       0.000856517      0.00317107      0.0233909      0.00222167      0.0156546      0.0013844      
-15.92       0.000852674      0.00315079      0.0241155      0.0022391      0.0161407      0.00139648      
-15.915       0.000848859      0.00313072      0.0248766      0.00225681      0.0166513      0.00140875      
-15.91       0.000845074      0.00311085      0.0256768      0.0022748      0.0171882      0.00142121      
-15.905       0.000841317      0.00309118      0.0265189      0.00229307      0.0177531      0.00143386      
-15.9       0.000837588      0.00307171      0.0274059      0.00231164      0.0183482      0.00144671      
-15.895       0.000833888      0.00305244      0.0283411      0.00233051      0.0189756      0.00145976      
-15.89       0.000830214      0.00303336      0.0293281      0.00234968      0.0196378      0.00147301      
-15.885       0.000826568      0.00301447      0.0303709      0.00236917      0.0203374      0.00148648      
-15.88       0.000822949      0.00299577      0.0314737      0.00238897      0.0210773      0.00150016      
-15.875       0.000819357      0.00297726      0.0326415      0.00240909      0.0218608      0.00151405      
-15.87       0.000815792      0.00295893      0.0338793      0.00242955      0.0226913      0.00152817      
-15.865       0.000812253      0.00294077      0.0351931      0.00245035      0.0235727      0.00154251      
-15.86       0.00080874      0.0029228      0.0365893      0.00247149      0.0245093      0.00155709      
-15.855       0.000805252      0.002905      0.0380748      0.00249298      0.025506      0.0015719      
-15.85       0.000801791      0.00288738      0.0396577      0.00251483      0.026568      0.00158696      
-15.845       0.000798354      0.00286992      0.0413468      0.00253705      0.0277011      0.00160226      
-15.84       0.000794943      0.00285263      0.0431517      0.00255964      0.028912      0.00161782      
-15.835       0.000791557      0.00283551      0.0450835      0.00258262      0.0302081      0.00163363      
-15.83       0.000788195      0.00281856      0.0471544      0.00260599      0.0315974      0.00164971      
-15.825       0.000784857      0.00280176      0.0493783      0.00262976      0.0330894      0.00166605      
-15.82       0.000781544      0.00278513      0.0517708      0.00265394      0.0346945      0.00168267      
-15.815       0.000778254      0.00276865      0.0543493      0.00267853      0.0364245      0.00169957      
-15.81       0.000774989      0.00275233      0.057134      0.00270355      0.0382927      0.00171676      
-15.805       0.000771746      0.00273617      0.0601475      0.00272901      0.0403144      0.00173425      
