#(w-mu)    yz_up    xz_up      xy_up     yz_dn    xz_dn      xy_dn
-18.335       0.028366      0.028366      0.00269351      0.0101388      0.0101388      0.000774276      
-18.33       0.0279875      0.0279875      0.00267786      0.0103932      0.0103932      0.000771252      
-18.325       0.0276453      0.0276453      0.00266235      0.0106574      0.0106574      0.000768252      
-18.32       0.0273378      0.0273378      0.00264698      0.0109319      0.0109319      0.000765275      
-18.315       0.0270637      0.0270637      0.00263176      0.0112174      0.0112174      0.000762322      
-18.31       0.0268219      0.0268219      0.00261668      0.0115144      0.0115144      0.000759392      
-18.305       0.0266113      0.0266113      0.00260174      0.0118234      0.0118234      0.000756484      
-18.3       0.0264311      0.0264311      0.00258693      0.0121453      0.0121453      0.000753599      
-18.295       0.0262806      0.0262806      0.00257226      0.0124807      0.0124807      0.000750737      
-18.29       0.026159      0.026159      0.00255773      0.0128303      0.0128303      0.000747897      
-18.285       0.0260659      0.0260659      0.00254333      0.013195      0.013195      0.000745079      
-18.28       0.0260009      0.0260009      0.00252905      0.0135756      0.0135756      0.000742283      
-18.275       0.0259636      0.0259636      0.00251491      0.0139732      0.0139732      0.000739509      
-18.27       0.025954      0.025954      0.00250089      0.0143887      0.0143887      0.000736756      
-18.265       0.0259718      0.0259718      0.002487      0.0148233      0.0148233      0.000734025      
-18.26       0.0260171      0.0260171      0.00247323      0.015278      0.015278      0.000731315      
-18.255       0.02609      0.02609      0.00245959      0.0157542      0.0157542      0.000728626      
-18.25       0.0261907      0.0261907      0.00244607      0.0162533      0.0162533      0.000725957      
-18.245       0.0263196      0.0263196      0.00243267      0.0167766      0.0167766      0.00072331      
-18.24       0.0264771      0.0264771      0.00241938      0.017326      0.017326      0.000720683      
-18.235       0.0266638      0.0266638      0.00240621      0.017903      0.017903      0.000718076      
-18.23       0.0268802      0.0268802      0.00239316      0.0185096      0.0185096      0.000715489      
-18.225       0.0271273      0.0271273      0.00238022      0.0191478      0.0191478      0.000712923      
-18.22       0.0274058      0.0274058      0.0023674      0.0198199      0.0198199      0.000710376      
-18.215       0.0277169      0.0277169      0.00235468      0.0205283      0.0205283      0.000707849      
-18.21       0.0280618      0.0280618      0.00234208      0.0212757      0.0212757      0.000705342      
-18.205       0.0284417      0.0284417      0.00232958      0.022065      0.022065      0.000702854      
-18.2       0.0288583      0.0288583      0.00231719      0.0228994      0.0228994      0.000700385      
-18.195       0.0293132      0.0293132      0.00230491      0.0237823      0.0237823      0.000697935      
-18.19       0.0298083      0.0298083      0.00229274      0.0247177      0.0247177      0.000695505      
-18.185       0.0303457      0.0303457      0.00228066      0.0257097      0.0257097      0.000693093      
-18.18       0.0309278      0.0309278      0.00226869      0.0267631      0.0267631      0.0006907      
-18.175       0.0315571      0.0315571      0.00225682      0.0278829      0.0278829      0.000688325      
-18.17       0.0322366      0.0322366      0.00224505      0.029075      0.029075      0.000685968      
-18.165       0.0329694      0.0329694      0.00223338      0.0303455      0.0303455      0.00068363      
-18.16       0.0337591      0.0337591      0.00222181      0.0317017      0.0317017      0.00068131      
-18.155       0.0346097      0.0346097      0.00221034      0.0331513      0.0331513      0.000679008      
-18.15       0.0355254      0.0355254      0.00219896      0.0347032      0.0347032      0.000676724      
-18.145       0.0365113      0.0365113      0.00218767      0.0363671      0.0363671      0.000674457      
-18.14       0.0375727      0.0375727      0.00217648      0.0381541      0.0381541      0.000672208      
-18.135       0.0387156      0.0387156      0.00216538      0.0400767      0.0400767      0.000669977      
-18.13       0.0399468      0.0399468      0.00215438      0.042149      0.042149      0.000667762      
-18.125       0.0412737      0.0412737      0.00214346      0.0443868      0.0443868      0.000665565      
-18.12       0.042705      0.042705      0.00213263      0.0468082      0.0468082      0.000663385      
-18.115       0.0442499      0.0442499      0.00212189      0.0494339      0.0494339      0.000661222      
-18.11       0.0459191      0.0459191      0.00211124      0.0522876      0.0522876      0.000659076      
-18.105       0.0477248      0.0477248      0.00210067      0.0553962      0.0553962      0.000656946      
-18.1       0.0496803      0.0496803      0.00209019      0.0587913      0.0587913      0.000654833      
-18.095       0.0518012      0.0518012      0.0020798      0.0625088      0.0625088      0.000652736      
-18.09       0.054105      0.054105      0.00206949      0.0665911      0.0665911      0.000650656      
-18.085       0.0566115      0.0566115      0.00205926      0.0710874      0.0710874      0.000648592      
-18.08       0.0593437      0.0593437      0.00204911      0.0760554      0.0760554      0.000646544      
-18.075       0.0623278      0.0623278      0.00203905      0.0815634      0.0815634      0.000644512      
-18.07       0.0655939      0.0655939      0.00202906      0.0876926      0.0876926      0.000642496      
-18.065       0.0691773      0.0691773      0.00201915      0.0945396      0.0945396      0.000640495      
-18.06       0.0731185      0.0731185      0.00200933      0.102221      0.102221      0.000638511      
-18.055       0.077465      0.077465      0.00199958      0.110878      0.110878      0.000636541      
-18.05       0.0822727      0.0822727      0.0019899      0.120682      0.120682      0.000634588      
-18.045       0.0876073      0.0876073      0.0019803      0.131844      0.131844      0.000632649      
-18.04       0.0935468      0.0935468      0.00197078      0.144627      0.144627      0.000630726      
-18.035       0.100184      0.100184      0.00196133      0.15936      0.15936      0.000628818      
-18.03       0.107632      0.107632      0.00195196      0.176459      0.176459      0.000626925      
-18.025       0.116024      0.116024      0.00194265      0.196455      0.196455      0.000625047      
-18.02       0.125525      0.125525      0.00193342      0.220039      0.220039      0.000623184      
-18.015       0.136338      0.136338      0.00192427      0.24812      0.24812      0.000621336      
-18.01       0.148713      0.148713      0.00191518      0.281908      0.281908      0.000619502      
-18.005       0.162962      0.162962      0.00190616      0.323051      0.323051      0.000617683      
-18       0.17948      0.17948      0.00189721      0.37383      0.37383      0.000615878      
-17.995       0.198771      0.198771      0.00188833      0.437471      0.437471      0.000614088      
-17.99       0.221488      0.221488      0.00187951      0.518659      0.518659      0.000612312      
-17.985       0.248485      0.248485      0.00187077      0.624383      0.624383      0.00061055      
-17.98       0.280899      0.280899      0.00186209      0.765421      0.765421      0.000608802      
-17.975       0.320269      0.320269      0.00185347      0.959023      0.959023      0.000607069      
-17.97       0.368717      0.368717      0.00184492      1.23401      1.23401      0.000605349      
-17.965       0.429231      0.429231      0.00183643      1.64099      1.64099      0.000603643      
-17.96       0.506125      0.506125      0.00182801      2.27373      2.27373      0.000601951      
-17.955       0.605793      0.605793      0.00181965      3.31539      3.31539      0.000600272      
-17.95       0.738021      0.738021      0.00181136      5.13221      5.13221      0.000598608      
-17.945       0.918342      0.918342      0.00180312      8.36946      8.36946      0.000596956      
-17.94       1.17246      1.17246      0.00179495      13.2399      13.2399      0.000595318      
-17.935       1.54498      1.54498      0.00178683      15.8753      15.8753      0.000593694      
-17.93       2.11761      2.11761      0.00177878      12.2148      12.2148      0.000592083      
-17.925       3.04828      3.04828      0.00177079      7.56666      7.56666      0.000590485      
-17.92       4.65297      4.65297      0.00176285      4.67591      4.67591      0.0005889      
-17.915       7.52072      7.52072      0.00175497      3.05834      3.05834      0.000587328      
-17.91       12.1493      12.1493      0.00174715      2.12093      2.12093      0.000585769      
-17.905       15.8701      15.8701      0.00173939      1.54462      1.54462      0.000584223      
-17.9       13.3158      13.3158      0.00173168      1.16998      1.16998      0.00058269      
